Ewe/V,Capacity/mA.h
1.03E-01,0.601322863
1.03E-01,0.601462891
1.03E-01,0.601602917
1.03E-01,0.60174294
1.03E-01,0.601882961
1.03E-01,0.602022983
1.03E-01,0.602163006
1.03E-01,0.602303026
1.03E-01,0.602443045
1.02E-01,0.602583065
1.02E-01,0.602723084
1.02E-01,0.602863104
1.02E-01,0.603003122
1.02E-01,0.60314314
1.02E-01,0.603283159
1.02E-01,0.603423177
1.02E-01,0.603563196
1.02E-01,0.603703211
1.02E-01,0.603843228
1.02E-01,0.603983243
1.01E-01,0.604123262
1.01E-01,0.604263278
1.01E-01,0.604403293
1.01E-01,0.60454331
1.01E-01,0.604683328
1.01E-01,0.604823349
1.01E-01,0.604963364
1.01E-01,0.605103378
1.01E-01,0.60524339
1.01E-01,0.605383405
1.01E-01,0.60552342
1.00E-01,0.605663435
1.00E-01,0.605803452
1.00E-01,0.605943468
1.00E-01,0.606083487
1.00E-01,0.606223501
1.00E-01,0.606363515
1.00E-01,0.606503531
9.99E-02,0.606643551
9.96E-02,0.606783568
9.96E-02,0.606923588
9.96E-02,0.607063604
9.94E-02,0.607203619
9.94E-02,0.607343637
9.92E-02,0.607483659
9.90E-02,0.607623678
9.90E-02,0.607763698
9.89E-02,0.60790372
9.89E-02,0.608043741
9.86E-02,0.608183765
9.86E-02,0.608323787
9.85E-02,0.608463811
9.84E-02,0.608603834
9.83E-02,0.608743859
9.82E-02,0.60888388
9.80E-02,0.6090239
9.80E-02,0.609163921
9.79E-02,0.609303936
9.78E-02,0.609443953
9.77E-02,0.609583973
9.75E-02,0.609723995
9.74E-02,0.609864019
9.73E-02,0.610004049
9.73E-02,0.610144075
9.71E-02,0.610284102
9.71E-02,0.610424134
9.70E-02,0.610564174
9.68E-02,0.610704223
9.66E-02,0.610844278
9.65E-02,0.610984338
9.65E-02,0.611124402
9.64E-02,0.611264468
9.63E-02,0.611404534
9.62E-02,0.611544602
9.61E-02,0.611684669
9.60E-02,0.611824735
9.58E-02,0.611964804
9.58E-02,0.612104876
9.56E-02,0.612244946
9.55E-02,0.612385015
9.54E-02,0.612525084
9.52E-02,0.612665154
9.52E-02,0.612805226
9.51E-02,0.612945291
9.49E-02,0.613085355
9.48E-02,0.61322542
9.47E-02,0.61336549
9.47E-02,0.613505557
9.45E-02,0.613645624
9.44E-02,0.613785691
9.43E-02,0.613925756
9.43E-02,0.614065817
9.41E-02,0.614205878
9.40E-02,0.614345941
9.39E-02,0.614486005
9.39E-02,0.614626073
9.37E-02,0.61476614
9.37E-02,0.61490621
9.34E-02,0.615046282
9.33E-02,0.615186355
9.33E-02,0.615326429
9.33E-02,0.615466499
9.32E-02,0.615606568
9.31E-02,0.615746638
9.30E-02,0.615886707
9.30E-02,0.61602678
9.27E-02,0.616166848
9.28E-02,0.61630692
9.25E-02,0.616446987
9.25E-02,0.616587055
9.23E-02,0.616727128
9.23E-02,0.6168672
9.22E-02,0.617007275
9.22E-02,0.617147352
9.21E-02,0.617287425
9.20E-02,0.617427496
9.20E-02,0.617567567
9.19E-02,0.61770764
9.18E-02,0.617847717
9.18E-02,0.61798779
9.16E-02,0.61812786
9.15E-02,0.618267933
9.14E-02,0.618408004
9.14E-02,0.618548077
9.14E-02,0.618688146
9.14E-02,0.618828218
9.13E-02,0.618968288
9.13E-02,0.619108357
9.11E-02,0.619248422
9.11E-02,0.619388487
9.10E-02,0.619528561
9.11E-02,0.61966863
9.11E-02,0.619808697
9.09E-02,0.619948766
9.09E-02,0.620088836
9.09E-02,0.620228905
9.08E-02,0.620368974
9.08E-02,0.620509043
9.07E-02,0.620649114
9.09E-02,0.620789185
9.07E-02,0.620929252
9.06E-02,0.621069319
9.06E-02,0.621209383
9.05E-02,0.621349452
9.06E-02,0.621489517
9.05E-02,0.621629581
9.06E-02,0.62176963
9.06E-02,0.621909681
9.05E-02,0.622049728
9.04E-02,0.622189774
9.05E-02,0.622329819
9.05E-02,0.622469862
9.05E-02,0.622609902
9.05E-02,0.622749941
9.05E-02,0.622889978
9.05E-02,0.623030012
9.04E-02,0.623170048
9.05E-02,0.623310082
9.05E-02,0.623450115
9.05E-02,0.623590147
9.06E-02,0.62373018
9.06E-02,0.623870212
9.05E-02,0.624010243
9.06E-02,0.624150274
9.06E-02,0.624290304
9.08E-02,0.624430335
9.07E-02,0.624570364
9.07E-02,0.624710394
9.07E-02,0.624850423
9.08E-02,0.624990455
9.09E-02,0.625130485
9.08E-02,0.625270515
9.09E-02,0.625410547
9.09E-02,0.625550582
9.10E-02,0.625690621
9.11E-02,0.62583066
9.10E-02,0.6259707
9.10E-02,0.626110742
9.11E-02,0.626250782
9.11E-02,0.626390824
9.12E-02,0.626530866
9.12E-02,0.62667091
9.12E-02,0.626810949
9.13E-02,0.626950997
9.14E-02,0.627091047
9.13E-02,0.627231093
9.15E-02,0.627371141
9.15E-02,0.627511184
9.15E-02,0.627651229
9.15E-02,0.627791273
9.17E-02,0.627931319
9.17E-02,0.628071365
9.17E-02,0.628211416
9.17E-02,0.628351465
9.18E-02,0.628491511
9.19E-02,0.62863156
9.18E-02,0.628771611
9.18E-02,0.628911664
9.19E-02,0.629051719
9.19E-02,0.629191775
9.20E-02,0.629331822
9.20E-02,0.629471869
9.20E-02,0.629611917
9.20E-02,0.629751966
9.21E-02,0.629892015
9.22E-02,0.630032064
9.21E-02,0.630172114
9.22E-02,0.630312165
9.21E-02,0.630452219
9.20E-02,0.630592267
9.22E-02,0.630732318
9.22E-02,0.630872366
9.22E-02,0.631012414
9.22E-02,0.631152468
9.22E-02,0.631292523
9.22E-02,0.631432575
9.22E-02,0.631572626
9.23E-02,0.631712677
9.22E-02,0.631852726
9.22E-02,0.631992776
9.22E-02,0.632132826
9.22E-02,0.632272879
9.22E-02,0.632412929
9.23E-02,0.632552978
9.22E-02,0.632693029
9.21E-02,0.63283308
9.22E-02,0.632973129
9.23E-02,0.633113175
9.23E-02,0.633253223
9.22E-02,0.633393271
9.23E-02,0.633533324
9.22E-02,0.633673379
9.23E-02,0.633813434
9.22E-02,0.633953488
9.22E-02,0.634093542
9.21E-02,0.634233599
9.20E-02,0.634373654
9.21E-02,0.634513706
9.21E-02,0.634653756
9.21E-02,0.634793806
9.19E-02,0.634933858
9.19E-02,0.635073907
9.20E-02,0.635213955
9.19E-02,0.635354003
9.19E-02,0.635494052
9.18E-02,0.6356341
9.17E-02,0.635774149
9.17E-02,0.635914198
9.18E-02,0.636054251
9.18E-02,0.636194303
9.16E-02,0.636334354
9.16E-02,0.636474405
9.16E-02,0.636614459
9.14E-02,0.636754507
9.15E-02,0.636894551
9.15E-02,0.637034599
9.14E-02,0.637174647
9.13E-02,0.6373147
9.13E-02,0.637454754
9.12E-02,0.637594807
9.14E-02,0.637734859
9.11E-02,0.637874912
9.12E-02,0.638014963
9.11E-02,0.638155011
9.11E-02,0.638295064
9.10E-02,0.638435117
9.10E-02,0.638575171
9.09E-02,0.638715221
9.10E-02,0.638855272
9.08E-02,0.638995325
9.08E-02,0.639135379
9.08E-02,0.639275435
9.08E-02,0.639415488
9.06E-02,0.639555543
9.06E-02,0.639695602
9.06E-02,0.639835656
9.06E-02,0.639975711
9.06E-02,0.640115765
9.06E-02,0.640255823
9.04E-02,0.640395882
9.04E-02,0.64053594
9.04E-02,0.640675998
9.03E-02,0.640816052
9.04E-02,0.640956107
9.01E-02,0.641096162
9.01E-02,0.641236218
9.01E-02,0.641376278
9.01E-02,0.641516339
9.01E-02,0.641656397
9.01E-02,0.641796454
9.00E-02,0.641936509
8.99E-02,0.642076563
8.99E-02,0.642216615
9.00E-02,0.642356665
8.98E-02,0.642496712
8.98E-02,0.642636762
8.98E-02,0.64277681
8.97E-02,0.64291686
8.97E-02,0.643056912
8.97E-02,0.643196962
8.96E-02,0.643337011
8.96E-02,0.643477062
8.95E-02,0.643617112
8.94E-02,0.643757161
8.95E-02,0.64389721
8.94E-02,0.64403726
8.94E-02,0.644177311
8.94E-02,0.644317366
8.92E-02,0.644457419
8.93E-02,0.644597472
8.93E-02,0.644737527
8.91E-02,0.644877582
8.91E-02,0.645017637
8.91E-02,0.645157691
8.90E-02,0.645297744
8.89E-02,0.645437799
8.90E-02,0.645577852
8.89E-02,0.645717907
8.88E-02,0.645857961
8.88E-02,0.645998016
8.88E-02,0.646138068
8.86E-02,0.64627812
8.87E-02,0.646418175
8.86E-02,0.646558227
8.86E-02,0.646698282
8.86E-02,0.646838333
8.85E-02,0.646978384
8.85E-02,0.647118434
8.84E-02,0.647258485
8.84E-02,0.647398538
8.83E-02,0.647538594
8.83E-02,0.647678649
8.82E-02,0.647818703
8.82E-02,0.647958758
8.82E-02,0.648098808
8.81E-02,0.648238862
8.81E-02,0.648378917
8.79E-02,0.648518971
8.80E-02,0.648659025
8.80E-02,0.648799078
8.78E-02,0.648939135
8.78E-02,0.649079192
8.78E-02,0.649219249
8.77E-02,0.649359303
8.77E-02,0.649499357
8.77E-02,0.649639409
8.76E-02,0.649779461
8.75E-02,0.649919512
8.76E-02,0.650059566
8.75E-02,0.65019962
8.74E-02,0.650339675
8.74E-02,0.650479731
8.72E-02,0.650619786
8.72E-02,0.650759838
8.73E-02,0.650899893
8.71E-02,0.651039955
8.71E-02,0.651180017
8.71E-02,0.651320077
8.71E-02,0.651460137
8.70E-02,0.6516002
8.70E-02,0.651740259
8.69E-02,0.651880315
8.69E-02,0.652020372
8.68E-02,0.652160428
8.68E-02,0.652300485
8.68E-02,0.652440537
8.67E-02,0.652580589
8.66E-02,0.652720641
8.66E-02,0.652860694
8.66E-02,0.653000747
8.65E-02,0.653140799
8.64E-02,0.653280852
8.64E-02,0.653420906
8.64E-02,0.65356096
8.63E-02,0.653701015
8.63E-02,0.653841069
8.62E-02,0.653981123
8.62E-02,0.654121176
8.62E-02,0.654261232
8.60E-02,0.654401287
8.62E-02,0.654541342
8.60E-02,0.654681395
8.61E-02,0.654821446
8.59E-02,0.6549615
8.59E-02,0.655101554
8.58E-02,0.65524161
8.57E-02,0.65538167
8.57E-02,0.655521729
8.57E-02,0.655661788
8.58E-02,0.655801852
8.56E-02,0.655941912
8.56E-02,0.656081974
8.55E-02,0.656222034
8.55E-02,0.656362096
8.53E-02,0.656502159
8.54E-02,0.656642223
8.54E-02,0.656782286
8.54E-02,0.656922345
8.53E-02,0.657062403
8.53E-02,0.657202469
8.52E-02,0.657342535
8.52E-02,0.657482601
8.51E-02,0.657622667
8.50E-02,0.657762735
8.51E-02,0.657902801
8.49E-02,0.658042865
8.49E-02,0.658182925
8.50E-02,0.658322987
8.48E-02,0.658463048
8.48E-02,0.658603113
8.48E-02,0.658743171
8.47E-02,0.658883228
8.47E-02,0.659023286
8.47E-02,0.659163342
8.46E-02,0.6593034
8.45E-02,0.659443463
8.45E-02,0.65958353
8.45E-02,0.659723598
8.45E-02,0.659863665
8.44E-02,0.660003735
8.43E-02,0.660143804
8.43E-02,0.660283874
8.42E-02,0.660423944
8.43E-02,0.660564011
8.42E-02,0.660704077
8.42E-02,0.660844143
8.41E-02,0.660984208
8.41E-02,0.661124279
8.40E-02,0.661264355
8.41E-02,0.661404435
8.40E-02,0.661544519
8.40E-02,0.661684607
8.39E-02,0.661824696
8.39E-02,0.661964784
8.38E-02,0.662104871
8.38E-02,0.662244957
8.38E-02,0.662385044
8.37E-02,0.662525133
8.38E-02,0.662665227
8.35E-02,0.662805321
8.37E-02,0.662945413
8.35E-02,0.663085506
8.37E-02,0.663225597
8.36E-02,0.66336569
8.34E-02,0.663505785
8.35E-02,0.663645879
8.35E-02,0.663785971
8.34E-02,0.663926068
8.34E-02,0.664066165
8.34E-02,0.664206259
8.34E-02,0.664346351
8.33E-02,0.664486442
8.32E-02,0.664626536
8.32E-02,0.664766629
8.32E-02,0.664906722
8.32E-02,0.665046815
8.32E-02,0.665186904
8.31E-02,0.665326996
8.32E-02,0.665467088
8.31E-02,0.665607178
8.31E-02,0.66574727
8.31E-02,0.66588736
8.30E-02,0.666027451
8.30E-02,0.666167546
8.29E-02,0.666307641
8.30E-02,0.666447737
8.28E-02,0.666587829
8.29E-02,0.666727924
8.28E-02,0.666868018
8.28E-02,0.667008112
8.27E-02,0.66714821
8.27E-02,0.667288304
8.27E-02,0.667428397
8.27E-02,0.667568493
8.28E-02,0.667708584
8.27E-02,0.667848675
8.26E-02,0.667988767
8.27E-02,0.668128856
8.26E-02,0.668268948
8.26E-02,0.668409044
8.27E-02,0.668549138
8.27E-02,0.668689232
8.26E-02,0.668829323
8.25E-02,0.668969414
8.26E-02,0.669109505
8.26E-02,0.669249596
8.25E-02,0.669389684
8.26E-02,0.669529772
8.24E-02,0.669669865
8.24E-02,0.66980996
8.24E-02,0.669950055
8.24E-02,0.670090148
8.25E-02,0.670230242
8.24E-02,0.670370334
8.22E-02,0.670510425
8.24E-02,0.670650516
8.23E-02,0.67079061
8.23E-02,0.670930705
8.24E-02,0.671070799
8.23E-02,0.671210893
8.21E-02,0.671350984
8.23E-02,0.671491074
8.22E-02,0.671631165
8.22E-02,0.67177126
8.22E-02,0.671911354
8.22E-02,0.672051448
8.21E-02,0.672191542
8.22E-02,0.672331634
8.21E-02,0.672471726
8.22E-02,0.672611817
8.21E-02,0.672751904
8.22E-02,0.672891991
8.21E-02,0.673032082
8.21E-02,0.673172173
8.20E-02,0.673312266
8.20E-02,0.673452355
8.21E-02,0.673592443
8.21E-02,0.673732533
8.20E-02,0.673872622
8.20E-02,0.67401271
8.20E-02,0.674152801
8.20E-02,0.674292898
8.20E-02,0.674432993
8.20E-02,0.674573088
8.20E-02,0.674713184
8.20E-02,0.67485328
8.20E-02,0.674993375
8.19E-02,0.675133467
8.20E-02,0.675273561
8.20E-02,0.675413656
8.18E-02,0.675553753
8.19E-02,0.675693849
8.19E-02,0.675833943
8.20E-02,0.675974036
8.20E-02,0.676114125
8.19E-02,0.676254213
8.19E-02,0.676394304
8.18E-02,0.676534396
8.19E-02,0.676674492
8.18E-02,0.676814589
8.19E-02,0.676954685
8.19E-02,0.677094777
8.18E-02,0.677234867
8.18E-02,0.677374955
8.18E-02,0.677515044
8.17E-02,0.677655135
8.17E-02,0.67779523
8.18E-02,0.677935324
8.18E-02,0.678075419
8.18E-02,0.678215512
8.18E-02,0.678355606
8.18E-02,0.678495699
8.17E-02,0.678635792
8.17E-02,0.678775889
8.18E-02,0.678915991
8.18E-02,0.679056093
8.18E-02,0.679196192
8.18E-02,0.679336289
8.19E-02,0.679476385
8.18E-02,0.679616481
8.18E-02,0.679756574
8.18E-02,0.679896668
8.18E-02,0.680036765
8.18E-02,0.680176862
8.17E-02,0.680316963
8.18E-02,0.680457064
8.18E-02,0.680597159
8.17E-02,0.680737254
8.17E-02,0.680877349
8.17E-02,0.681017443
8.17E-02,0.681157537
8.17E-02,0.681297633
8.18E-02,0.681437728
8.17E-02,0.681577824
8.18E-02,0.681717918
8.17E-02,0.68185801
8.18E-02,0.681998103
8.17E-02,0.682138197
8.18E-02,0.682278291
8.17E-02,0.682418389
8.18E-02,0.682558486
8.18E-02,0.682698581
8.18E-02,0.682838676
8.17E-02,0.682978771
8.17E-02,0.683118863
8.17E-02,0.683258955
8.18E-02,0.683399047
8.17E-02,0.683539136
8.19E-02,0.683679226
8.17E-02,0.683819316
8.17E-02,0.683959409
8.17E-02,0.6840995
8.17E-02,0.684239594
8.18E-02,0.684379691
8.17E-02,0.684519787
8.17E-02,0.684659881
8.19E-02,0.684799974
8.18E-02,0.684940071
8.16E-02,0.685080166
8.18E-02,0.685220257
8.18E-02,0.68536035
8.18E-02,0.685500448
8.18E-02,0.685640548
8.17E-02,0.685780649
8.17E-02,0.685920751
8.18E-02,0.686060848
8.18E-02,0.686200946
8.17E-02,0.686341043
8.18E-02,0.686481142
8.18E-02,0.686621239
8.17E-02,0.686761335
8.17E-02,0.686901429
8.18E-02,0.687041524
8.18E-02,0.687181622
8.16E-02,0.687321719
8.18E-02,0.687461819
8.18E-02,0.687601914
8.18E-02,0.68774201
8.18E-02,0.687882108
8.17E-02,0.68802221
8.16E-02,0.688162307
8.18E-02,0.688302404
8.18E-02,0.688442499
8.18E-02,0.688582596
8.17E-02,0.688722693
8.18E-02,0.688862786
8.18E-02,0.689002881
8.16E-02,0.689142975
8.17E-02,0.689283068
8.17E-02,0.689423159
8.17E-02,0.689563251
8.18E-02,0.689703347
8.18E-02,0.689843442
8.18E-02,0.689983536
8.18E-02,0.690123627
8.18E-02,0.690263723
8.18E-02,0.690403821
8.18E-02,0.690543917
8.18E-02,0.690684013
8.18E-02,0.690824111
8.17E-02,0.690964209
8.17E-02,0.691104305
8.18E-02,0.691244403
8.19E-02,0.6913845
8.18E-02,0.691524594
8.18E-02,0.69166469
8.19E-02,0.691804788
8.18E-02,0.691944881
8.18E-02,0.692084974
8.17E-02,0.692225068
8.17E-02,0.692365162
8.18E-02,0.692505254
8.18E-02,0.692645347
8.17E-02,0.692785441
8.18E-02,0.692925538
8.18E-02,0.693065636
8.19E-02,0.693205734
8.19E-02,0.693345835
8.19E-02,0.693485935
8.18E-02,0.693626035
8.19E-02,0.693766132
8.18E-02,0.693906228
8.19E-02,0.694046322
8.18E-02,0.694186419
8.18E-02,0.694326518
8.19E-02,0.694466613
8.18E-02,0.694606709
8.18E-02,0.694746808
8.17E-02,0.694886906
8.17E-02,0.695027001
8.18E-02,0.695167096
8.18E-02,0.695307193
8.18E-02,0.695447292
8.19E-02,0.695587389
8.19E-02,0.695727484
8.18E-02,0.69586758
8.18E-02,0.696007676
8.18E-02,0.696147773
8.18E-02,0.696287874
8.18E-02,0.696427971
8.18E-02,0.696568067
8.18E-02,0.696708166
8.18E-02,0.696848267
8.18E-02,0.696988363
8.18E-02,0.697128458
8.19E-02,0.69726855
8.18E-02,0.697408643
8.18E-02,0.697548738
8.19E-02,0.697688833
8.19E-02,0.697828926
8.19E-02,0.697969023
8.19E-02,0.698109119
8.19E-02,0.698249216
8.18E-02,0.698389315
8.18E-02,0.698529416
8.19E-02,0.698669518
8.18E-02,0.698809616
8.19E-02,0.698949716
8.18E-02,0.699089816
8.19E-02,0.699229918
8.19E-02,0.699370016
8.18E-02,0.699510111
8.18E-02,0.699650204
8.18E-02,0.6997903
8.19E-02,0.699930395
8.19E-02,0.70007049
8.19E-02,0.700210583
8.19E-02,0.700350678
8.17E-02,0.700490771
8.19E-02,0.700630862
8.18E-02,0.700770952
8.19E-02,0.700911046
8.19E-02,0.701051142
8.19E-02,0.701191239
8.19E-02,0.701331336
8.20E-02,0.701471435
8.18E-02,0.701611529
8.17E-02,0.701751621
8.19E-02,0.701891715
8.19E-02,0.702031807
8.19E-02,0.702171901
8.18E-02,0.702311996
8.19E-02,0.702452091
8.18E-02,0.702592182
8.20E-02,0.702732277
8.18E-02,0.702872367
8.18E-02,0.703012459
8.19E-02,0.703152552
8.18E-02,0.703292641
8.18E-02,0.703432735
8.19E-02,0.70357283
8.18E-02,0.703712926
8.19E-02,0.703853021
8.18E-02,0.703993113
8.17E-02,0.704133205
8.20E-02,0.704273297
8.18E-02,0.704413393
8.19E-02,0.704553491
8.18E-02,0.704693586
8.19E-02,0.704833682
8.19E-02,0.70497378
8.19E-02,0.705113881
8.20E-02,0.70525398
8.18E-02,0.705394081
8.18E-02,0.705534184
8.19E-02,0.705674284
8.19E-02,0.705814385
8.18E-02,0.705954486
8.18E-02,0.706094586
8.19E-02,0.706234683
8.19E-02,0.70637478
8.18E-02,0.70651488
8.18E-02,0.70665498
8.18E-02,0.706795081
8.19E-02,0.706935178
8.18E-02,0.707075274
8.18E-02,0.70721537
8.18E-02,0.707355468
8.18E-02,0.707495568
8.18E-02,0.707635665
8.19E-02,0.707775765
8.19E-02,0.70791586
8.19E-02,0.708055957
8.19E-02,0.708196055
8.18E-02,0.708336156
8.19E-02,0.708476257
8.20E-02,0.708616356
8.19E-02,0.708756458
8.20E-02,0.708896557
8.19E-02,0.709036658
8.18E-02,0.709176758
8.19E-02,0.709316859
8.18E-02,0.709456963
8.19E-02,0.709597067
8.18E-02,0.709737168
8.19E-02,0.70987727
8.18E-02,0.71001737
8.18E-02,0.710157469
8.19E-02,0.71029757
8.18E-02,0.71043767
8.18E-02,0.71057777
8.19E-02,0.710717868
8.19E-02,0.710857967
8.20E-02,0.71099807
8.19E-02,0.711138173
8.18E-02,0.711278278
8.20E-02,0.711418383
8.18E-02,0.711558485
8.19E-02,0.711698582
8.19E-02,0.711838685
8.18E-02,0.711978782
8.20E-02,0.712118879
8.19E-02,0.712258974
8.19E-02,0.712399067
8.19E-02,0.712539158
8.18E-02,0.712679252
8.19E-02,0.712819345
8.19E-02,0.712959439
8.17E-02,0.713099535
8.19E-02,0.713239634
8.18E-02,0.71337973
8.19E-02,0.713519829
8.19E-02,0.713659924
8.20E-02,0.713800024
8.19E-02,0.713940124
8.18E-02,0.714080224
8.19E-02,0.714220322
8.18E-02,0.714360418
8.19E-02,0.714500512
8.19E-02,0.714640608
8.19E-02,0.714780707
8.18E-02,0.714920808
8.19E-02,0.715060909
8.18E-02,0.715201006
8.18E-02,0.715341103
8.20E-02,0.715481194
8.19E-02,0.715621288
8.19E-02,0.715761381
8.17E-02,0.715901477
8.19E-02,0.716041571
8.19E-02,0.716181667
8.20E-02,0.71632176
8.19E-02,0.716461855
8.18E-02,0.716601951
8.18E-02,0.716742048
8.18E-02,0.716882147
8.18E-02,0.717022239
8.18E-02,0.71716233
8.19E-02,0.717302426
8.19E-02,0.717442524
8.19E-02,0.717582616
8.18E-02,0.717722709
8.18E-02,0.717862803
8.19E-02,0.718002897
8.19E-02,0.718142992
8.18E-02,0.718283086
8.18E-02,0.718423178
8.17E-02,0.718563276
8.19E-02,0.718703371
8.19E-02,0.718843464
8.19E-02,0.718983562
8.19E-02,0.719123662
8.19E-02,0.719263757
8.19E-02,0.719403854
8.18E-02,0.719543947
8.18E-02,0.71968404
8.18E-02,0.719824136
8.18E-02,0.719964231
8.19E-02,0.720104327
8.19E-02,0.720244424
8.18E-02,0.720384521
8.19E-02,0.720524617
8.19E-02,0.720664719
8.18E-02,0.720804821
8.19E-02,0.720944922
8.18E-02,0.721085027
8.18E-02,0.721225129
8.19E-02,0.721365229
8.18E-02,0.721505332
8.19E-02,0.721645433
8.19E-02,0.721785538
8.18E-02,0.721925642
8.18E-02,0.722065742
8.19E-02,0.722205842
8.19E-02,0.722345942
8.19E-02,0.722486043
8.18E-02,0.722626142
8.19E-02,0.722766237
8.18E-02,0.722906331
8.18E-02,0.72304643
8.19E-02,0.723186526
8.19E-02,0.723326622
8.18E-02,0.723466717
8.20E-02,0.723606814
8.18E-02,0.723746909
8.19E-02,0.723887005
8.19E-02,0.724027103
8.19E-02,0.724167199
8.18E-02,0.724307298
8.18E-02,0.7244474
8.19E-02,0.724587498
8.18E-02,0.724727597
8.18E-02,0.724867693
8.17E-02,0.725007792
8.18E-02,0.725147886
8.17E-02,0.725287984
8.18E-02,0.725428087
8.18E-02,0.725568185
8.18E-02,0.72570828
8.19E-02,0.725848373
8.19E-02,0.725988466
8.17E-02,0.726128561
8.18E-02,0.726268661
8.18E-02,0.726408762
8.18E-02,0.726548863
8.19E-02,0.726688961
8.19E-02,0.726829061
8.18E-02,0.726969157
8.19E-02,0.727109252
8.18E-02,0.727249349
8.19E-02,0.727389445
8.18E-02,0.727529546
8.19E-02,0.727669647
8.18E-02,0.727809747
8.18E-02,0.727949846
8.18E-02,0.728089944
8.18E-02,0.728230038
8.19E-02,0.728370132
8.17E-02,0.728510229
8.18E-02,0.728650326
8.17E-02,0.728790421
8.18E-02,0.728930516
8.18E-02,0.729070608
8.17E-02,0.729210704
8.18E-02,0.729350798
8.18E-02,0.729490895
8.18E-02,0.729630989
8.18E-02,0.729771085
8.18E-02,0.729911179
8.17E-02,0.730051276
8.18E-02,0.73019137
8.18E-02,0.730331465
8.17E-02,0.73047156
8.16E-02,0.730611658
8.19E-02,0.730751754
8.19E-02,0.730891848
8.18E-02,0.73103194
8.18E-02,0.731172031
8.18E-02,0.731312127
8.18E-02,0.731452224
8.18E-02,0.731592321
8.19E-02,0.731732421
8.18E-02,0.731872521
8.18E-02,0.732012619
8.17E-02,0.732152713
8.18E-02,0.73229281
8.17E-02,0.732432909
8.18E-02,0.732573009
8.18E-02,0.732713105
8.17E-02,0.732853199
8.17E-02,0.732993291
8.18E-02,0.733133389
8.18E-02,0.733273485
8.18E-02,0.73341358
8.17E-02,0.733553674
8.18E-02,0.733693771
8.17E-02,0.733833867
8.18E-02,0.73397396
8.17E-02,0.734114053
8.18E-02,0.734254151
8.17E-02,0.734394251
8.18E-02,0.734534351
8.17E-02,0.734674446
8.17E-02,0.73481454
8.18E-02,0.734954634
8.17E-02,0.73509473
8.17E-02,0.735234829
8.16E-02,0.735374928
8.18E-02,0.735515028
8.16E-02,0.735655128
8.16E-02,0.735795225
8.16E-02,0.735935321
8.17E-02,0.736075421
8.17E-02,0.73621552
8.17E-02,0.736355622
8.18E-02,0.736495722
8.17E-02,0.736635823
8.17E-02,0.736775923
8.17E-02,0.736916024
8.17E-02,0.737056124
8.17E-02,0.737196221
8.17E-02,0.737336317
8.17E-02,0.737476413
8.17E-02,0.737616508
8.17E-02,0.737756603
8.17E-02,0.737896698
8.18E-02,0.738036791
8.17E-02,0.73817689
8.18E-02,0.73831699
8.17E-02,0.738457085
8.17E-02,0.738597184
8.19E-02,0.738737282
8.17E-02,0.738877382
8.17E-02,0.73901748
8.16E-02,0.739157579
8.17E-02,0.739297679
8.18E-02,0.739437777
8.16E-02,0.739577875
8.17E-02,0.73971797
8.17E-02,0.739858063
8.16E-02,0.739998156
8.16E-02,0.740138248
8.17E-02,0.740278345
8.16E-02,0.740418442
8.18E-02,0.740558539
8.18E-02,0.740698637
8.17E-02,0.74083873
8.16E-02,0.740978829
8.17E-02,0.741118929
8.17E-02,0.741259028
8.17E-02,0.741399123
8.16E-02,0.741539219
8.16E-02,0.741679312
8.17E-02,0.741819407
8.17E-02,0.741959505
8.16E-02,0.742099599
8.17E-02,0.742239693
8.16E-02,0.742379789
8.17E-02,0.742519888
8.16E-02,0.742659981
8.17E-02,0.742800071
8.16E-02,0.742940162
8.17E-02,0.743080255
8.17E-02,0.743220347
8.16E-02,0.743360438
8.16E-02,0.743500533
8.17E-02,0.743640629
8.16E-02,0.743780721
8.16E-02,0.743920816
8.17E-02,0.744060909
8.17E-02,0.744201005
8.16E-02,0.744341103
8.16E-02,0.744481204
8.16E-02,0.744621303
8.17E-02,0.7447614
8.16E-02,0.744901495
8.16E-02,0.745041592
8.16E-02,0.745181689
8.17E-02,0.745321786
8.15E-02,0.745461879
8.16E-02,0.745601973
8.16E-02,0.745742069
8.15E-02,0.745882163
8.16E-02,0.746022255
8.16E-02,0.746162349
8.16E-02,0.746302447
8.14E-02,0.746442544
8.17E-02,0.746582642
8.15E-02,0.746722742
8.16E-02,0.74686284
8.15E-02,0.747002937
8.14E-02,0.74714303
8.16E-02,0.747283123
8.15E-02,0.747423215
8.16E-02,0.747563311
8.15E-02,0.747703408
8.16E-02,0.747843501
8.15E-02,0.747983594
8.16E-02,0.748123685
8.16E-02,0.748263778
8.16E-02,0.748403869
8.16E-02,0.748543959
8.16E-02,0.748684053
8.15E-02,0.748824146
8.15E-02,0.748964239
8.14E-02,0.749104332
8.16E-02,0.749244425
8.15E-02,0.749384519
8.15E-02,0.749524614
8.16E-02,0.749664707
8.15E-02,0.7498048
8.16E-02,0.749944892
8.16E-02,0.750084985
8.15E-02,0.750225074
8.16E-02,0.750365163
8.16E-02,0.750505255
8.16E-02,0.750645347
8.16E-02,0.750785438
8.15E-02,0.75092553
8.16E-02,0.751065626
8.15E-02,0.751205721
8.15E-02,0.751345814
8.15E-02,0.751485903
8.14E-02,0.751625992
8.16E-02,0.751766082
