Ewe,capacity_norm
0.33030391,0.06216374912898584
0.3298454,0.06232192613510318
0.32931051,0.062480103244541
0.32890934,0.06263828034945775
0.32839355,0.06279645777918104
0.32797328,0.06295463519576179
0.32747656,0.06311281287350481
0.3271136,0.06327099101868586
0.32659781,0.06342916891159679
0.32617754,0.06358734690798823
0.32571906,0.0637455248861099
0.32520324,0.06390370259996513
0.32478297,0.06406188004911045
0.32430539,0.06422005746236331
0.32390422,0.06437823539738738
0.32350305,0.06453641318238948
0.32310188,0.06469459120796586
0.32254785,0.06485276906850648
0.32228041,0.06501094646745781
0.32184103,0.06516912409421985
0.32132524,0.06532730149312285
0.32100049,0.06548547874713759
0.32046556,0.06564365597385467
0.32017902,0.06580183282779106
0.31968233,0.06596001032581715
0.31930026,0.06611818758836185
0.31880358,0.06627636440614619
0.31855524,0.06643454197407779
0.31811583,0.06659271929840462
0.31775287,0.06675089676952588
0.31731349,0.06690907400062984
0.31687412,0.06706725148055828
0.31649205,0.06722542817231114
0.31618637,0.06738360527825488
0.31572789,0.06754178213166355
0.31549865,0.06769995936918181
0.31496376,0.0678581364646986
0.314639,0.06801631389765639
0.31431425,0.06817449096865454
0.31389394,0.06833266778764702
0.31355008,0.06849084457633316
0.31318712,0.06864902173342494
0.31278595,0.06880719853634969
0.31236568,0.06896537592669547
0.31204093,0.06912355331255439
0.31173527,0.06928173094463481
0.31142959,0.0694399087068764
0.31112394,0.06959808636208362
0.31076097,0.06975626350036211
0.31047443,0.06991444099103813
0.30999684,0.07007261841130086
0.30988222,0.07023079580162316
0.30938554,0.07038897329004498
0.30911806,0.07054715079453865
0.30871689,0.07070532817026003
0.30852586,0.0708635056019358
0.3082011,0.07102168294834753
0.30781904,0.07117986012296627
0.30751339,0.07133803695605427
0.30726504,0.07149621408596481
0.30695936,0.07165439080016964
0.3066155,0.07181256808262919
0.30636716,0.07197074566682027
0.30594689,0.07212892318217926
0.30571765,0.07228710083922793
0.30552661,0.07244527799726012
0.30525917,0.07260345540833323
0.30480069,0.07276163315347342
0.30460963,0.07291981042049134
0.30434218,0.07307798740354833
0.30399832,0.07323616442374323
0.30384549,0.0733943413407958
0.30352074,0.0735525175720212
0.30325329,0.07371069421002262
0.30313867,0.07386887162306169
0.30277571,0.07402704888774757
0.30237451,0.07418522622643665
0.30218348,0.07434340386376519
0.30191603,0.07450158085668936
0.3017441,0.07465975809213232
0.30153397,0.07481793541628237
0.30130473,0.07497611229849238
0.30092266,0.07513428945243442
0.30063611,0.07529246651239799
0.30034956,0.07545064338818808
0.30021584,0.07560882067293358
0.29998657,0.07576699790696823
0.29968092,0.07592517528717303
0.29952809,0.07608335279012708
0.29929885,0.07624152998368668
0.29903141,0.07639970741334204
0.29885948,0.07655788493781704
0.29855382,0.07671606213497223
0.29826728,0.07687423916136142
0.29819086,0.07703241624567904
0.29786611,0.07719059294459764
0.29763684,0.07734876949137753
0.29735029,0.07750694613927134
0.29715925,0.07766512314484081
0.29702553,0.07782330028202153
0.2968536,0.077981477291512
